postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
6891,https://api.github.com/repos/facebook/rocksdb/issues/6891,pr,ingest sst file checksum inform,applic ingest sst file file checksum inform ingest db abl check data integr identifi sst file pr introduc gener verifi file checksum ingestexternalfileopt control ingest checksum inform verifi gener checksum gener verifi file checksum option fals db enabl sst file checksum checksum inform ingest ignor db enabl sst file checksum checksum function name match checksum function name db trust ingest checksum store manifest checksum function name match treat error fail ingestexternalfil call gener verifi file checksum option true db enabl sst file checksum checksum inform ingest ignor db enabl sst file checksum checksum gener db calcul checksum ingest sst file copi move compar checksum result ingest checksum inform checksum function name match verif alway report true store db gener checksum inform manifest b checksum function name mach checksum match ingest continu store checksum inform manifest otherwis termin file ingest report file corrupt test plan ad unit test pass make asan check,updat pull request import pull updat pull request import pull updat pull request import pull updat pull request import pull histori entri littl long big deal satisfi issu rais resolv consid possibl ingest checksum info manifest without verifi thank point bug checksum gener never though issu good learn zippi requir case littl bit special otherwis understand forc checksum gener db enabl file checksum verif applic provid checksum ingest file option kind special usag case merg pull request facebook rocksdb,3,33,checksum|integrity|trust,236,0.13983050847457626,0.29272523522377014
1687,https://api.github.com/repos/netty/netty/issues/1687,issue,read anyth decod messag,xxx protect void calldecod channelhandlercontext ctx bytebuf list try isread int outsiz size int oldinputlength readablebyt decod ctx outsiz size oldinputlength readablebyt break els continu oldinputlength readablebyt throw new decoderexcept stringutil simpleclassnam getclass decod read anyth decod messag issingledecod break catch decoderexcept e throw e catch throwabl caus throw new decoderexcept caus int oldinputlength readablebyt bug,,2,10,decode|protect,61,0.16393442622950818,0.29270148277282715
12889,https://api.github.com/repos/dotnet/aspnetcore/issues/12889,issue,valid ensur system text json base ijsonhelp alway encod html content,valid,,2,3,validate|encode,13,0.23076923076923078,0.2924105226993561
13288,https://api.github.com/repos/spring-projects/spring-framework/issues/13288,issue,redirectview url encod expand path variabl spr,pwebb rather open comment use redirectview redirect url includ path variabl model valu correctli url encod differ queri paramet url encod occur eg affect referenc commit,pwebb rather comment possibl accept null model argument treat empti map pwebb rather comment actual descript wrong redirect ab c see uriutil encodepath rossen comment challeng provid consist behavior redirectview encod append queri paramet redirect url ab c control need return redirect ab c ensur client get encod redirect locat redirect uri templat ab cd option introduc uri encod default without affect exist applic howev encod behavior depend whether redirect string uri variabl inconsist add option enabl uri encod redirectview urlbasedviewresolv enabl global rossen comment possibl accept null model argument treat empti map contradict abstractview rendermergedoutputmodel say model never null pwebb rather comment current work around encod model element use url paramet leav exist behaviour encod complet url exampl notic b section encod model element c follow exist behaviour redirectview model item encod without job develop becom bit oner need know model element use henc need encod store model one option suggest flag indic entir redirecturl encod break back compat enabl default perhap opt option perhap new factori method rossen comment uri templat variabl target url redirectview encod point alreadi consist exist behavior redirectview valu come model expand uri variabl append queri param encod liter part redirect url left,2,18,encode|scripting,233,0.07725321888412018,0.2923485338687897
32599,https://api.github.com/repos/odoo/odoo/issues/32599,pr,support utf encod file index,descript issu featur pr address utf encod text file index lead x byte string due miss decod current behavior pr caus valueerror tri insert ir attach tabl desir behavior pr merg content correctli insert index content column confirm sign cla read pr guidelin www odoo com submit pr,odoo support pr never merg hello inde support latest version moment still appli pleas resubmit upper version,4,5,encode|scripting|decode|signing,71,0.07042253521126761,0.29215410351753235
4236,https://api.github.com/repos/keras-team/keras/issues/4236,issue,tri train autoencod get error fit method,hi start collect imag data project collect much data want run simpl autoencod see featur learn use follow link start point get follow error c user satish anaconda deep test python conv autoencod py use theano backend use gpu devic geforc cnmem enabl initi size memori cudnn found imag belong class found imag belong class traceback recent call last file conv autoencod py line valid data valid gener valid gener typeerror fit take least argument given code follow kera layer import input dens convolut maxpool upsampl kera model import model import numpi np import os import h py import numpi np kera preprocess imag import imagedatagener kera model import sequenti kera layer import activ dropout flatten dens img width img height train data dir r photo train valid data dir r photo valid input img input shape img width img width x convolut activ relu border mode input img x maxpool border mode x x convolut activ relu border mode x x maxpool border mode x x convolut activ relu border mode x encod maxpool border mode x point represent e dimension x convolut activ relu border mode encod x upsampl x x convolut activ relu border mode x x upsampl x x convolut activ relu x x upsampl x decod convolut activ sigmoid border mode x autoencod model input img decod autoencod compil optim adadelta loss binari crossentropi valid datagen imagedatagener rescal train datagen imagedatagener rescal train gener train datagen flow directori train data dir target size img width img height batch size class mode none shuffl fals valid gener valid datagen flow directori valid data dir target size img width img height batch size class mode none shuffl fals autoencod fit train gener train gener nb epoch batch size shuffl true valid data valid gener valid gener appreci help stuck point last day thank sk pleas make sure box check submit issu thank x check date master branch kera updat pip instal git git github com fchollet kera git upgrad dep x run theano check date master branch theano updat pip instal git git github com theano theano git upgrad dep x provid link github gist python script reproduc issu copi script short,hi chang fit autoencod fit train gener train gener nb epoch batch size shuffl true valid data valid gener valid gener follow error traceback recent call last file conv autoencod py line valid data valid gener valid gener file c user satish anaconda lib site packag kera kera engin train py line fit batch size batch size file c user satish anaconda lib site packag kera kera engin train py line standard user data except prefix model input file c user satish anaconda lib site packag kera kera engin train py line standard input data found str data except error check model input data numpi array list dict numpi array found ps use theano backend use window machin fit gener method thank tboquet made follow chang autoencod fit gener train gener nb epoch valid data valid gener sampl per epoch nb val sampl howev get follow error except error check model target expect convolut dimens got array shape l l kept layer mnist exampl chang rather input shape mnist use normal jpeg img width input img input shape img width img width x convolut activ relu border mode input img x maxpool border mode x x convolut activ relu border mode x x maxpool border mode x x convolut activ relu border mode x encod maxpool border mode x x convolut activ relu border mode encod x upsampl x x convolut activ relu border mode x x upsampl x x convolut activ relu x x upsampl x decod convolut activ sigmoid border mode x autoencod model input img decod autoencod compil optim adadelta loss binari crossentropi sure screw shape reshap thank bear kera newbi make output last convolut multi channel decod convolut activ sigmoid border mode x let try sure chang activ impact outlook android wed nov pm tolga birdal wrote make output last convolut multi channel decod convolut activ sigmoid border mode x receiv author thread repli email directli view github mute thread,5,45,encode|validate|decode|scripting|authorise,697,0.06456241032998565,0.29214197397232056
4129,https://api.github.com/repos/nodejs/node-v0.x-archive/issues/4129,pr,crypto add crypto gethash,second commit sort return valu sake aesthet cc,,2,3,crypt|hash,13,0.23076923076923078,0.29202356934547424
14369,https://api.github.com/repos/python/cpython/issues/14369,pr,bpo fix utf utf increment decod gh,utf increment decod fail fast encount sequenc handl error handler utf increment decod surrogatepass error handler decod lone low surrog final fals cherri pick commit ba af b c df b e co author serhiy storchaka,statu check done failur test pass merg pr approv forget,3,6,decode|authorise|forge,54,0.1111111111111111,0.29200372099876404
116,https://api.github.com/repos/validatorjs/validator.js/issues/116,issue,xss combin isurl lead unexpect error,hi problem appli successivley valid url exampl take utf encod rrl ok return error wherea,reason run url use sanitis user input contain html e g richtext sinc valid charact url need pass filter unescap url encod charact replac invalid url,4,7,xss|validate|encode|sanitise,48,0.14583333333333334,0.29183295369148254
3955,https://api.github.com/repos/vim/vim/issues/3955,issue,potenti doubl free bug,src userfunc c line pointer fp freed freed line,hmm seem potenti memori leak,2,2,double free|leak,19,0.10526315789473684,0.29179298877716064
16442,https://api.github.com/repos/laravel/framework/issues/16442,issue,base decod expect paramet string array given var www html vendor laravel framework src illumin encrypt encrypt php,laravel version vendor laravel framework src illumin foundat applic php const version php version php cli built aug copyright c php group zend engin v copyright c zend technolog databas driver version relev think descript get site sometim someth cooki data except errorexcept messag base decod expect paramet string array given var www html vendor laravel framework src illumin encrypt encrypt php stack trace intern function illumin foundat bootstrap handleexcept handleerror base decod var www html v array var www html vendor laravel framework src illumin encrypt encrypt php base decod array var www html vendor laravel framework src illumin encrypt encrypt php illumin encrypt encrypt getjsonpayload array var www html vendor laravel framework src illumin cooki middlewar encryptcooki php illumin encrypt encrypt decrypt array var www html vendor laravel framework src illumin cooki middlewar encryptcooki php illumin cooki middlewar encryptcooki decryptarray array var www html vendor laravel framework src illumin cooki middlewar encryptcooki php illumin cooki middlewar encryptcooki decryptcooki array var www html vendor laravel framework src illumin cooki middlewar encryptcooki php illumin cooki middlewar encryptcooki decrypt object illumin http request var www html vendor laravel framework src illumin pipelin pipelin php illumin cooki middlewar encryptcooki handl object illumin http request object closur var www html vendor laravel framework src illumin foundat http middlewar checkformaintenancemod php illumin pipelin pipelin illumin pipelin closur object illumin http request var www html vendor laravel framework src illumin pipelin pipelin php illumin foundat http middlewar checkformaintenancemod handl object illumin http request object closur intern function illumin pipelin pipelin illumin pipelin closur object illumin http request var www html vendor laravel framework src illumin pipelin pipelin php call user func object closur object illumin http request var www html vendor laravel framework src illumin foundat http kernel php illumin pipelin pipelin object closur var www html vendor laravel framework src illumin foundat http kernel php illumin foundat http kernel sendrequestthroughrout object illumin http request var www html index php illumin foundat http kernel handl object illumin http request main step reproduc provid cooki data necessari sure safe post,face error support moment pleas report issu exist version,6,49,decode|encrypt|crypt|scripting|cookie|safe,372,0.13172043010752688,0.2917506992816925
567,https://api.github.com/repos/tornadoweb/tornado/issues/567,pr,json encod decod custom object type,chang relat issu provid mean provid default method pass json encod object,chang backward incompat among thing break unit test code chang,2,3,encode|decode,29,0.10344827586206896,0.2917289435863495
12033,https://api.github.com/repos/rapid7/metasploit-framework/issues/12033,pr,metasploit context key payload encod base hostnam linux intel bit,xor context metasploit context key payload encod base hostnam linux intel bit copi file encod folder modul insid metasploit msfvenom result file work machin victimpc hostnam,releas note hostnam key encod x linux payload avail,3,8,metasploit|encode|availability,46,0.17391304347826086,0.29150694608688354
14709,https://api.github.com/repos/opencv/opencv/issues/14709,issue,java decod work,detail descript decod method qrcodedetector java work function work correctli delet line reproduc add follow code,abl reproduc seem signatur std string qrcodedetector decod inputarray inputarray point outputarray straight qrcode howev java bind send assert c part,3,5,decode|scripting|signature,41,0.12195121951219512,0.29130545258522034
32575,https://api.github.com/repos/odoo/odoo/issues/32575,issue,ingenico payment acquir odoo hash match ingenico hash string due unabl proceed payment,impact version step reproduc creat ingenico test account ingenico payment acquir odoo try make payment web use ingenico current behavior payment process error screen display basic error sha match pleas check utf transact string da cunha campo baronesa de bela vista b e ef cad cownercti br b e ef cad cownertelno b e ef cad cownertown xc xa paulo b e ef cad cownerzip b e ef cad cparamplu return url fals b e ef cad cpspid lifecaf b e ef cad c odoo sha hexdigest aa e ac b baccffb b c goto ingenico sha test page string gener sha hash ingenico sha digest f e e f aedecd cfd b ca c expect behavior believ string hash ingenico allow transact video screenshot link option,,2,9,hash|sha,141,0.06382978723404255,0.291166752576828
44851,https://api.github.com/repos/cockroachdb/cockroach/issues/44851,issue,sentri error errorstr safedetail withsafedetail parentid exist structur go withstack withstack assert withassertionfailur errutil withmessag safedetail withsafedetail hash pwd intern go withstack withstack errutil withmessag safedetail withsafedetail error look user user go withstack withstack check extra data payload,issu autofil sentri repres crash report error live cluster telemetri enabl sentri link messag error errorstr safedetail withsafedetail parentid exist structur go withstack withstack assert withassertionfailur errutil withmessag safedetail withsafedetail hash pwd intern go withstack withstack errutil withmessag safedetail withsafedetail error look user user go withstack withstack check extra data payload stacktrac expand inlin code pkg sql internalexecutorimpl initconnex func usr local go src runtim asm amd l l runtim goexit tag valu cockroach releas cockroach sha cbd aeaebbccea ad fdf db platform linux amd distribut ccl environ v command server go version cpu goroutin,seem dup,3,15,safe|hash|sha,136,0.11029411764705882,0.2911420464515686
3569,https://api.github.com/repos/python/cpython/issues/3569,pr,ssl fix compil warn gh,cast py buffer len py ssize sign size unsign prevent follow warn modul ssl c warn comparison sign unsign integ express wsign compar cherri pick commit fb f ec cea backport size check cff,,2,7,ssl|signing,40,0.175,0.29089704155921936
4762,https://api.github.com/repos/netty/netty/issues/4762,pr,abstracthttp connectionhandlerbuild validatehead cannot w,ith encod decod motiv validatehead combin encod decod silent ignor enforc constraint validatehead encod decod mutual exclus modif make sure either validatehead encod decod result abstracthttp connectionhandlerbuild allow conflict option,ptal lgtm lgtm coupl nit lgtm cherri pick b,3,12,validate|encode|decode,45,0.26666666666666666,0.2908649742603302
238,https://api.github.com/repos/tsenart/vegeta/issues/238,issue,gob encod unsign integ rang,vegeta version echo vegeta attack durat rate tee result bin vegeta report c xlarg gob encod unsign integ rang,os version releas use match architectur tri run latest releas jun aidylewi wrote vegeta version echo vegeta attack durat rate tee result bin vegeta report c xlarg gob encod unsign integ rang receiv subscrib thread repli email directli view github mute thread use linuxbrew compil sourc go command build head incorrect user instal,3,8,encode|signing|attack,78,0.10256410256410256,0.2908179759979248
3522,https://api.github.com/repos/getsentry/sentry/issues/3522,pr,cryptograph secur password reset hash,method email verif hash,,4,5,crypt|security|password|hash,10,0.5,0.29061493277549744
1037,https://api.github.com/repos/jashkenas/backbone/issues/1037,issue,backbon histori work safari root encod charact,underli issu safari appear window locat pathnam return decod confus backbon exampl backbon histori start check window locat pathnam compar root check fail due root encod charact window locat pathnam return decod charact,think cover,2,4,encode|decode,43,0.09302325581395349,0.2906024158000946
3981,https://api.github.com/repos/dotnet/corefx/issues/3981,pr,clean remain shim work libcrypto,remov libcrypto interop librari list convert unsign char usag uint convert remain int usag int move two openssl initi call ino ensureopenssliniti pal method move openssl test pal shim instead directli call libcrypto,one super minor question lgtm lgtm jon question question convert lgtm lgtm updat code pr feedback includ interop librari cs openssl test csproj remov interop libcrypto partial class interop initi,3,9,crypt|signing|openssl,69,0.13043478260869565,0.29050570726394653
2396,https://api.github.com/repos/expressjs/express/issues/2396,issue,fail decod param gbk encod url,test url gbk encod string,express version express support url encod utf octet urlencod unlik chang read slightli longer discuss,2,5,decode|encode,27,0.18518518518518517,0.2904393970966339
2034,https://api.github.com/repos/elixir-lang/elixir/issues/2034,issue,uri decod handl isol,iex uri decod foo functionclauseerror function claus match uri hex dec elixir lib uri ex uri hex dec elixir lib uri ex uri decod compar rubi ruri e p uri decod foo foo,valid url think rais provid better except,2,5,decode|validate,45,0.1111111111111111,0.2902838885784149
22730,https://api.github.com/repos/grpc/grpc/issues/22730,pr,align calcul determin transport stream call data,align calcul determin transport stream call data fix,still violat strict alias rule issu,2,3,transport|violate,22,0.13636363636363635,0.2902730703353882
21596,https://api.github.com/repos/apple/swift/issues/21596,pr,sil canonic subscript element type respect gener signatur lower accessor type,fix,pleas test,2,2,scripting|signature,15,0.13333333333333333,0.2901785373687744
13033,https://api.github.com/repos/tootsuite/mastodon/issues/13033,pr,chang signatur verif ignor signatur invalid host,instead return signatur verif error pretend signatur e allow access resourc need valid signatur public resourc still fetch fix,,2,7,signature|validate,27,0.25925925925925924,0.2900913655757904
5192,https://api.github.com/repos/huggingface/transformers/issues/5192,issue,use segment ids encod decod model gener function,bug inform implement encoderdecod model bert encod modul use segment ids token type ids give model easili work correctli gener function code give segment ids thought work comment uncom kwarg show chang output happen anoth correct approach give argument encod modul token type ids gener function,,2,6,encode|decode,55,0.10909090909090909,0.289861798286438
4278,https://api.github.com/repos/curl/curl/issues/4278,pr,build latest ngtcp ngtcp crypto openssl,compil latest ngtcp ngtcp crypto openssl,thank,2,4,crypt|openssl,14,0.2857142857142857,0.28971540927886963
105,https://api.github.com/repos/alibaba/canal/issues/105,issue,mysql checksum,mysql checksum event checksum seek decod format event checksum begin event mysql checksum format begin end,bf c e c f c aa fd ae begin end canal instanc ha issu posit switch time ha binlog timestamp patch,2,6,checksum|decode,41,0.14634146341463414,0.2892942428588867
8774,https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/issues/8774,pr,add definit password hash,x check compil succe option x correct name x test suffix npm,password hash password hash ts checklist x correct name x test password hash password hash test ts password hash password hash test tsx x pass travi ci test,2,14,password|hash,45,0.3111111111111111,0.28908395767211914
22398,https://api.github.com/repos/microsoft/TypeScript/issues/22398,pr,filter symbol properti name index signatur assign check,fix increas usag educ actual make symbol whose target differ name name comput name dynam,,2,2,signing|signature,24,0.08333333333333333,0.2888093888759613
50276,https://api.github.com/repos/microsoft/vscode/issues/50276,issue,refactor method signatur typescript,webstorm jetbrain ide gener realli neat refactor function allow refactor method signatur see remov add field chang type name refactor repercut usag method access right click method select refactor chang signatur add remov argument method chang call exampl call constructor new argument constructor initi take argument yet vscode point error offer chang signatur add argument type number constructor signatur basic unless miss someth use need refactor code huge part code gener allow chang method signatur right click refactor add remov argument chang argument name type allow quick add remov argument method call simpli call less argument need action automat ad remov extra argument,issu move microsoft typescript,2,8,signature|scripting,112,0.07142857142857142,0.28877830505371094
893,https://api.github.com/repos/validatorjs/validator.js/issues/893,issue,valid password alphanumer capit small letter,read document understand appli function check input contain alpanumer tri input throw err though data password string valu repositori code,r u use special charact password hi seem code bodi pars need add bodi parser middlewar referenc express document give undefin suggest convert string valid,2,5,validate|password,52,0.09615384615384616,0.2884371876716614
25608,https://api.github.com/repos/servo/servo/issues/25608,issue,cooki state charset test html fail cjk charact,test send servo setcooki header found file end success creat cooki run rust log net look header servo receiv hyper contain isomorph encod utf encod instead contain utf encod,mistaken output log string dumper header isomorph encod hyper give us clean utf valu need explicitli decod,3,8,cookie|encode|decode,55,0.14545454545454545,0.2883909046649933
1728,https://api.github.com/repos/signalapp/Signal-Android/issues/1728,pr,null check cipher text prevent npe decrypt,fix freebi,work fine non corrupt convers gb kk corrupt convers test set ciphertext null debugg lead empti messag expect,2,3,cipher|crypt,28,0.10714285714285714,0.2883637249469757
36167,https://api.github.com/repos/golang/go/issues/36167,issue,api audit go go txt,go api next txt cl introduc follow go new api chang go cl x pkg crypto tls const tls ecdh ecdsa chacha poli sha x pkg crypto tls const tls ecdh ecdsa chacha poli sha uint x pkg crypto tls const tls ecdh rsa chacha poli sha x pkg crypto tls const tls ecdh rsa chacha poli sha uint x pkg crypto tls func ciphersuitenam uint string x pkg crypto tls func ciphersuit ciphersuit x pkg crypto tls func insecureciphersuit ciphersuit cl x pkg crypto tls method clienthelloinfo supportscertif certif error cl x pkg crypto tls type certif struct supportedsignaturealgorithm signatureschem cl x pkg crypto tls method certificaterequestinfo supportscertif certif error x pkg crypto tls type certificaterequestinfo struct version uint cl x pkg crypto tls type ciphersuit struct x pkg crypto tls type ciphersuit struct id uint x pkg crypto tls type ciphersuit struct insecur bool x pkg crypto tls type ciphersuit struct name string x pkg crypto tls type ciphersuit struct supportedvers uint cl x pkg debug dwarf const attraddrbas x pkg debug dwarf const attraddrbas attr x pkg debug dwarf const attralign x pkg debug dwarf const attralign attr x pkg debug dwarf const attrbinaryscal x pkg debug dwarf const attrbinaryscal attr x pkg debug dwarf const attrcallallcal x pkg debug dwarf const attrcallallcal attr x pkg debug dwarf const attrcallallsourcecal x pkg debug dwarf const attrcallallsourcecal attr x pkg debug dwarf const attrcallalltailcal x pkg debug dwarf const attrcallalltailcal attr x pkg debug dwarf const attrcalldataloc x pkg debug dwarf const attrcalldataloc attr x pkg debug dwarf const attrcalldatavalu x pkg debug dwarf const attrcalldatavalu attr x pkg debug dwarf const attrcallorigin x pkg debug dwarf const attrcallorigin attr x pkg debug dwarf const attrcallpc x pkg debug dwarf const attrcallpc attr x pkg debug dwarf const attrcallparamet x pkg debug dwarf const attrcallparamet attr x pkg debug dwarf const attrcallreturnpc x pkg debug dwarf const attrcallreturnpc attr x pkg debug dwarf const attrcalltailcal x pkg debug dwarf const attrcalltailcal attr x pkg debug dwarf const attrcalltarget x pkg debug dwarf const attrcalltarget attr x pkg debug dwarf const attrcalltargetclobb x pkg debug dwarf const attrcalltargetclobb attr x pkg debug dwarf const attrcallvalu x pkg debug dwarf const attrcallvalu attr x pkg debug dwarf const attrconstexpr x pkg debug dwarf const attrconstexpr attr x pkg debug dwarf const attrdatabitoffset x pkg debug dwarf const attrdatabitoffset attr x pkg debug dwarf const attrdecimalscal x pkg debug dwarf const attrdecimalscal attr x pkg debug dwarf const attrdecimalsign x pkg debug dwarf const attrdecimalsign attr x pkg debug dwarf const attrdefault x pkg debug dwarf const attrdefault attr x pkg debug dwarf const attrdelet x pkg debug dwarf const attrdelet attr x pkg debug dwarf const attrdigitcount x pkg debug dwarf const attrdigitcount attr x pkg debug dwarf const attrdwonam x pkg debug dwarf const attrdwonam attr x pkg debug dwarf const attrelement x pkg debug dwarf const attrelement attr x pkg debug dwarf const attrendian x pkg debug dwarf const attrendian attr x pkg debug dwarf const attrenumclass x pkg debug dwarf const attrenumclass attr x pkg debug dwarf const attrexplicit x pkg debug dwarf const attrexplicit attr x pkg debug dwarf const attrexportsymbol x pkg debug dwarf const attrexportsymbol attr x pkg debug dwarf const attrlinkagenam x pkg debug dwarf const attrlinkagenam attr x pkg debug dwarf const attrloclistsbas x pkg debug dwarf const attrloclistsbas attr x pkg debug dwarf const attrmacro x pkg debug dwarf const attrmacro attr x pkg debug dwarf const attrmainsubprogram x pkg debug dwarf const attrmainsubprogram attr x pkg debug dwarf const attrmut x pkg debug dwarf const attrmut attr x pkg debug dwarf const attrnoreturn x pkg debug dwarf const attrnoreturn attr x pkg debug dwarf const attrobjectpoint x pkg debug dwarf const attrobjectpoint attr x pkg debug dwarf const attrpicturestr x pkg debug dwarf const attrpicturestr attr x pkg debug dwarf const attrpur x pkg debug dwarf const attrpur attr x pkg debug dwarf const attrrank x pkg debug dwarf const attrrank attr x pkg debug dwarf const attrrecurs x pkg debug dwarf const attrrecurs attr x pkg debug dwarf const attrrefer x pkg debug dwarf const attrrefer attr x pkg debug dwarf const attrrnglistsbas x pkg debug dwarf const attrrnglistsbas attr x pkg debug dwarf const attrrvaluerefer x pkg debug dwarf const attrrvaluerefer attr x pkg debug dwarf const attrsignatur x pkg debug dwarf const attrsignatur attr x pkg debug dwarf const attrsmal x pkg debug dwarf const attrsmal attr x pkg debug dwarf const attrstroffsetsbas x pkg debug dwarf const attrstroffsetsbas attr x pkg debug dwarf const attrstringlengthbits x pkg debug dwarf const attrstringlengthbits attr x pkg debug dwarf const attrstringlengthbytes x pkg debug dwarf const attrstringlengthbytes attr x pkg debug dwarf const attrthreadssc x pkg debug dwarf const attrthreadssc attr x pkg debug dwarf const classaddrptr x pkg debug dwarf const classaddrptr class x pkg debug dwarf const classloclist x pkg debug dwarf const classloclist class x pkg debug dwarf const classrnglist x pkg debug dwarf const classrnglist class x pkg debug dwarf const classrnglistsptr x pkg debug dwarf const classrnglistsptr class x pkg debug dwarf const classstroffsetsptr x pkg debug dwarf const classstroffsetsptr class x pkg debug dwarf const tagatomictyp x pkg debug dwarf const tagatomictyp tag x pkg debug dwarf const tagcallsit x pkg debug dwarf const tagcallsit tag x pkg debug dwarf const tagcallsiteparamet x pkg debug dwarf const tagcallsiteparamet tag x pkg debug dwarf const tagcoarraytyp x pkg debug dwarf const tagcoarraytyp tag x pkg debug dwarf const tagdynamictyp x pkg debug dwarf const tagdynamictyp tag x pkg debug dwarf const taggenericsubrang x pkg debug dwarf const taggenericsubrang tag x pkg debug dwarf const tagimmutabletyp x pkg debug dwarf const tagimmutabletyp tag x pkg debug dwarf const tagskeletonunit x pkg debug dwarf const tagskeletonunit tag cl x pkg debug dwarf method data addsect string uint error cl x pkg debug dwarf method lineread file linefil cl x pkg debug dwarf method reader byteord binari byteord cl x pkg encod asn const tagbmpstr x pkg encod asn const tagbmpstr ideal int cl x pkg encod json method decod inputoffset int cl x pkg go build type context struct workingdir string file cl x pkg go doc func newfromfil token fileset ast file string interfac packag error x pkg go doc type exampl struct suffix string x pkg go doc type func struct exampl exampl x pkg go doc type packag struct exampl exampl x pkg go doc type type struct exampl exampl cl x pkg go type method checker lookupfieldormethod type bool packag string object int bool cl x pkg hash maphash func makese seed cl x pkg hash maphash method hash blocksiz int x pkg hash maphash method hash reset x pkg hash maphash method hash seed seed x pkg hash maphash method hash setse seed x pkg hash maphash method hash size int x pkg hash maphash method hash sum uint uint x pkg hash maphash method hash sum uint x pkg hash maphash method hash write uint int error x pkg hash maphash method hash writebyt uint error x pkg hash maphash method hash writestr string int error x pkg hash maphash type hash struct x pkg hash maphash type seed struct cl x pkg log const lmsgprefix x pkg log const lmsgprefix ideal int cl x pkg math func fma float float float float cl x pkg math bit func rem uint uint uint uint x pkg math bit func rem uint uint uint uint x pkg math bit func rem uint uint uint uint cl x pkg mime multipart method reader nextrawpart part error cl x pkg mime multipart method reader nextrawpart part error cl x pkg method header valu string string cl x pkg type transport struct dialtlscontext func context context string string net conn error cl x pkg type server struct enablehttp bool cl x pkg net textproto method mimehead valu string string cl x pkg strconv method numerror unwrap error cl x pkg syscal window const ctrl close event x pkg syscal window const ctrl close event ideal int x pkg syscal window const ctrl logoff event x pkg syscal window const ctrl logoff event ideal int x pkg syscal window const ctrl shutdown event x pkg syscal window const ctrl shutdown event ideal int x pkg syscal window amd const ctrl close event x pkg syscal window amd const ctrl close event ideal int x pkg syscal window amd const ctrl logoff event x pkg syscal window amd const ctrl logoff event ideal int x pkg syscal window amd const ctrl shutdown event x pkg syscal window amd const ctrl shutdown event ideal int cl x pkg test method b cleanup func x pkg test method cleanup func x pkg test type tb interfac cleanup func cl x pkg unicod const version x pkg unicod var elyma ranget x pkg unicod var nandinagari ranget x pkg unicod var nyiakeng puachu hmong ranget x pkg unicod var wancho ranget,thank pull list togeth ad checkbox item peopl quickli mark addit ok went list check addit correspond accept propos fine anyway e g usual unicod upgrad addit window constant found one seem worth revisit file close think close window syscal chang lgtm alex resolv issu renam chang check pleas comment mistaken sure matter figur mention went list notic duplic cl x pkg mime multipart method reader nextrawpart part error cl x pkg mime multipart method reader nextrawpart part error,15,113,audit|crypt|tls|ecdsa|sha|rsa|cipher|insecure|certificate|signing|signature|encode|decode|hash|transport,1587,0.07120352867044738,0.28826361894607544
3970,https://api.github.com/repos/vim/vim/issues/3970,issue,heap buffer overflow equi class,vim b c fcdeae f fafbbf ab f ac e found libfuzz,,2,2,buffer overflow|fuzz,18,0.1111111111111111,0.28783419728279114
14416,https://api.github.com/repos/microsoft/TypeScript/issues/14416,issue,compil error assign initi readonli boolean constructor,typescript version nightli dev xxxxx initi readonli class field assign boolean constructor compil error boolean assign fals playground link behavior code compil actual behavior,properti declar liter type initi case get type constructor assign e assign declar properti instead yes workaround fail tslint check inferr type lead compil fight linter fact found issu counterintuit case minimum think need descript error messag error messag issu type properti bit late figur compil check assign issu differ error recommend chang tslint rule exclud readonli properti constant primit exhibit automat narrow behavior right intent overwrit properti yes insid constructor fail tslint check inferr type lead compil fight linter fact found issu open issu tslint bug tracker take care problem,2,8,signing|scripting,123,0.06504065040650407,0.2877621054649353
771,https://api.github.com/repos/pallets/flask/issues/771,issue,url correctli url encod param,pass param special charact url url encod sign special charact correctli encod test test case url gener print aaa bbb ccc ddd eee notic encod url result space string output,issu quot violat earlier releas werkzeug wrongli alway quot case anymor rewritten modul fix,3,6,encode|signing|violate,50,0.12,0.2867843210697174
