answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
cryptographi complic understand protocol complet especi commerci environ ofer arial right read necessari good thing ask exampl actual wrong correct version encrypt traffic b public key -> b decrypt traffic b privat key b encrypt traffic public key -> decrypt traffic privat key use b instead server client appli kind connect server-cli client-client server-serv overview show server client key-pair gener sender alway use receiv public key encrypt receiv use privat key decrypt wrong version? well everyon public key read traffic sent client encrypt make sens addit encrypt connect requir authentif parti know encrypt messag actual came correct person key-pair use authentif sign traffic privat key -> b verifi traffic came public key b sign traffic b privat key -> verifi traffic came b b public key encrypt authentif done key-pair privat key use decrypt sign public key use encrypt verif b public key ensur got correct ones? either meet hand person certif trusti parti short answer alreadi said read necessari want learn asymetr encrypt public-key encrypt basic speak side gener pair key - privat key public key relat somehow learn openssl relat ssl-certif understand work ssl try read ssl explain beginn necassarili relat server-cli exampl pair key public key sent friend friend encrypt data public key gave send unlock decrypt encryp data use privat key learn import topic follow resourc wiki public-key cryptographi explain video encrypt type explain asymetr encrypt explain video public key encrypt video diffie-hellman exampl depper understand rsa algorithem explanation+exampl,2017-01-16 11:20:55.1 UTC,352,41675219,"i`m realli new follow tutori made exampl encrypt/decrypt c++ packet client - server use public privat key result quit promis work quit well confus realli confus cannot make mistak especi commerci environ pleas explain encrypt/decrypt moment traffic encrypt public key decrypt privat key traffic encrypt privat key decrypt public key need understand know correct method usag understood pleas laugh ** server encrypt traffic privat key -> client decryptstraff public key client encrypt traffic public key -> server decryptstraff privat key ** question follow correct ? public key go client,and privat key stay server ? secur issu occur? mani thank",0.2471590909090909,87,c++ cryptography encryption security,network encrypt openssl / aes explain,14,crypt|encrypt|security|openssl|ssl|aes|private key|public key|authentication|signing|certificate|trust|public-key|rsa,0.534969687461853
well guess need publish public key outsid world iphon case best publish certif conatin public key iphon app download iphon applic util principl pgp encrypt data symmetr algo aes encrypt symmetr public key applic server receiv messag decrypt symmetr key privat key decrypt encrypt data symmetr key thu obtain cobbal said anyon intercept messag server iphon chang server know actual reciev data iphon unless sign use ssl certif i.e encrypt hash method privat key iphon suggest availal third parti applic rather falw tghe implement pgp public avail librari u ask - encrypt data server public key subject mitm attack unless attack copi privat key password commun via non-ssl howev still data encrypt server legit public key nearli imposs decrypt cobbl togeth appl doc site appl develop forum probabl elsewher thank everyon crib code from! code assum sever thing alreadi gener rsa key pair use 4096-bit key seem speedi enough use privat key creat der-encod certif call cert.cer put resourc bundl app obvious download cert server open mitm attack default openssl gener pem encod cert convert openssl x509 -in cert.pem -inform pem -out cert.cer -outform der ios barf pem reason cert actual easier work support ios use public key though done ad security.framework project #import &lt;security/security.h&gt /* return nsdata encrypt text nil encrypt unsuccess take x.509 certif nsdata datawithcontentsoffil exampl,2010-11-18 03:39:52.097 UTC,281,4211484,tcp socket server want follow w/o use ssl server make rsa key pair know use openssl crypto librari server send public key iphon keep privat key clientiphon want encrypt messag use public key use seckeyencrypt server decrypt messag messag short enough pkcs1 pad result fit 128 byte know 2~4 anyon know,0.2313167259786477,65,c++ cryptography iphone openssl rsa,send rsa public key iphon encrypt,19,crypt|openssl|ssl|rsa|public key|encrypt|private key|certificate|pgp|aes|signing|hash|availability|mitm|attack|password|encode|security|x.509,0.5348425507545471
. client public key server side server public key client side? known key distribut problem manag small scale thorni problem scale answer depend particular instanc problem look n-way chat program realli much problem answer program site stack overflow mayb read problem includ multi-parti group diffie-hellman scheme think want happen member leav group ask target question inform secur stack exchang follow code simpl class-wrapp crypto++ rsa algorithm encoderrsa.h encoderrsa.cpp server must gener key public privat save save public key exactli publicexpon publicmodulu separ variabl public key client replac public key client public key client,2015-09-16 20:19:15.273 UTC,165,32617932,client server want encrypt commun channel them.thi simpl code gener public privat key client public key server side server public key client side? exist simpl serial public key file send file receiv file side deseri it? class instanc point depend whether user select start code understand class chat method server instanc client instanc make handshak data exchang method server must send public key client public key,0.1393939393939394,23,c++ crypto++ rsa,exchang public key,7,crypt|rsa|public key|encrypt|private key|security|encode,0.5338109731674194
add remi lebeau answer sinc enough reput comment httpaddrequesthead ignor request cooki header specifi internet_flag_no_cooki flag httpopenrequest pleas note disabl wininet auto-cooki manag need take care cooki manag inform anoth https://groups.google.com/forum/#!topic/microsoft.public.inetsdk.programming.wininet/0o1hkypcf-i cooki alreadi exist previou wininet request wininet send automat howev cooki exist wininet cooki cach instanc got cooki anoth sourc provid request header call,2011-02-11 18:47:14.927 UTC,91,4972821,"hey want login onto work webpag wininet current code code right login usernam pass,i got cooki use firefox plugin tamper data cooki wininet? thank alot read time",0.17582417582417584,16,c++ connect webpage wininet,c++ wininet connect weblogin cooki,4,login|cookie|username|tampering,0.5336593389511108
separ argument string list try make qt pass two argument ssh login string command execut remot host import note! assum contain space anyth els nasty! around space help wild card path. imagin file name example. better trust input need sanit beyond scope answer question code construct singl argument equival shell command line,2017-04-26 12:55:54.223 UTC,110,43634876,problem ssh qt applic need run command remov file remot server tri qprocess class achiev pass ssh name command necessari arg common look keep ask password though gener ssh key copi public key remot server moreov run command termin work perfect file delet password ask problem somwher qprocess rid ask password? thank,0.11818181818181818,13,c++ qt ssh,ssh command qt,6,ssh|password|public key|login|trust|sanitise,0.5336377024650574
window need chang protocol http http url provid attach ssl server certif port server use machin server run see good descript detail step involv procedur linux ssl option provid certif privat key chain along option use object provid object,2017-07-17 18:31:45.013 UTC,74,45151267,tri configur tls cpprestsdk casablanca document read say support window howev look code relat configur ssl see surround configur certif function hidden anyon know go,0.14864864864864866,11,c++ casablanca rest ssl windows,tls http_listen microsoft cpprestsdk window,5,ssl|tls|certificate|scripting|private key,0.531373918056488
demand authent messag client given correct credenti suspect everi messag contain authent inform implement need authent via login - demand secur inform messag success login case demand user credenti updat client inform client includ chang password user inform must ask password chang password request initi ensur authent encrypt attach one intercept messag key byte string valid incom messag ensur messag come correct client per origin design altern design given first paragraph,2011-08-13 19:55:00.863 UTC,111,7052900,write simpl protocol basic chat program.mi question client authent provid usernam password ask client provid token follow packets? suffici keep authent statu tabl server never expect client prove till disconnect reconnect,0.2072072072072072,23,authentication c++ client-server security sockets,client/serv applic authent polici,9,authentication|security|username|password|credential|login|encrypt|validate|signing,0.5307148098945618
sorri crush hope dream secur base configur file client screw configur file load decrypt applic mean valu chang use special tool applic run secur import check server client secur fairli broad matter happen system compromised? someon lose money? someon extra point game? someon gain access nuclear missile-launch codes? someon medic data expos public? less import secur concern imagin nuclear missile-launch higher requir complet secur game someon boost score money health obvious end somewher middl rang lot thing add list matter type user tri protect nation level secur expert e.g fbi cia kgb etc hobbi hacker normal comput users? encrypt file stop regular user perhap hobbi hacker nation secur expert certainli foil ultim tho machin hold data know read data complet secur system system bypass read key code re-impl de-/encrypt etc part secur data plain text modifi re-encrypt store back cours make convolut mean someon stronger motiv work convolut method end come machin know decrypt someth someon access machin decrypt content obvious custom and/or partner whose data look whether think someth risk,2013-04-25 11:28:08.833 UTC,243,16213546,project creat configur file clientsalso sqlite client instead configur file file includ critic inform polici therefor end-us musn add delet chang configur file someth file consid activ directori prevent user open folder includ configur file standart secur configur files? edit:of cours speed read file import secur edit2:i db server polici must acces whithout internet connect server updat file sqlite tabl period use c,0.09465020576131687,23,c++ configuration-files security sqlite windows,secur configur file client,6,security|crypt|protect|hack|encrypt|bypass,0.5293323397636414
libssh 0.5 7 year old henc support modern algorithm mani up-to-d server need mention probabl numer secur issu latest version libssh,2018-09-08 06:56:08.62 UTC,93,52232815,"implement sftp c++ window transfer file download attach librari libssh 0.5.0 use found code author desphilboy show error error kex error find one algo diffie-hellman-group1-sha1- list curve25519-sha256@libssh.org.ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha1 kex algo connect ssh session 1 error write packet error socketor connect close error want connect particular ip use system usernam password suggest ? main class header file ssh.h ad project describ",0.16129032258064516,15,c++ libssh sftp ssh,kex error find one algo diffie-hellman-group1-sha1- list connect sshlib,6,ssh|sftp|authorise|username|password|security,0.5289729237556458
server want someth thought default howev,2018-03-15 19:27:47.523 UTC,122,49307757,simpl server client use openssl applic program c++ use openssl-1.1.0g sourc code built simpl case suppli client server certif privat key work fine handshak happen fine data transfer work great two requir need disabl client authent server client ca certif privat key client server auth know tell openssl api ask client certif [update] fix conf file client section tri use keyword verifycafil ca certif remov privatekey got handshak success without code chang disabl client server auth side certif privat key tri use anon section conf file certif key specifi cipher string anul section conf file anul list anonym cipher accord page https://www.openssl.org/docs/man1.1.0/apps/ciphers.html work setup - server client conf file,0.1721311475409836,21,c++ openssl ssl,openssl api disabl authent,6,openssl|ssl|authentication|certificate|private key|cipher,0.5285205841064453
assumpt socket secur turn ssl / tls wrong actual enforc ipsec protocol see winsock secur socket extens need ssl/tl secur channel built-in window ssl/tl librari openssl dedic librari work top socket,2018-02-17 15:43:55.503 UTC,180,48843008,teach class show student open socket c++ read http http webpag linux window linux version version breez openssl window use microsoft wsa socket librari abl read non-ssl page cannot figur wsasetsocketsecur function work wsasetsocketsecur call follow code fragment comment abl read http port 80 page abl connect http port 443 host attempt send html request recv page fail expect either noth return 400 bad request page server negoti encrypt uncom wsasetsocketsecur call guarante encrypt connect call alway fail wsagetlasterror = 10060 connect time http http page call wsasetsocketsecur specifi allow insecur connect allow read http page fail http page wsasetsocketsecur call fundament abl turn encrypt connect know tri experi replac socket connect call wsaxxx version imagin distinct similar ssl_connect call connect linux make differ thing think yet tri authent host use wsasetsocketpeertargetnam seem need want ssl link miss here? anyon made work,0.13333333333333333,24,c++ sockets windows-socket-api,socket connect fail wsasetsocketsecur,8,security|openssl|ssl|encrypt|insecure|authentication|tls|ipsec,0.5284558534622192
dig quit abl find method abl build function convert ssh_key base64 equival,2014-10-23 03:23:26.067 UTC,90,26520780,use node-libssh nice bind libssh node applic simul ssh server quit easili howev need extract public key incom ssh session need stringifi version key later usag db queri must match format find id_rsa.pub file abl narrow need convert libssh char array simpl enough version pubkey howev appear method within libssh convert ssh_key format pass back nodej process forse someth solut natur simpl method exist realli appreci pointer,0.17777777777777778,16,c++ javascript node.js rsa ssh,extract ssh public key messag libssh,4,scripting|rsa|ssh|public key,0.5246576070785522
tri ssl without certif need anonym diffie-hellman adh anonym ellipt curv diffi hellman aecdh use anonym scheme server send certif call accord cipher want includ know realli possible? yes possibl bad idea anonym cipher suit prone activ attack man-in-the-middl client server configur reject anonym cipher suit via cipher suit list find practic realli connect anyth,2014-07-23 14:17:05.557 UTC,91,24912975,tri ssl without certif read possibl write code without call it.accord document right list steps.do know realli possible? use cento 6.4 run alway receiv error code server one client,0.16483516483516483,15,c++ openssl ssl,use ssl without certif,6,openssl|ssl|certificate|diffie hellman|cipher|attack,0.5242456197738647
simplest fastest integr securid securid apach modul http://www.emc.com/security/rsa-securid/rsa-authentication-agents/apache-7-1.htm use rsa securid pam modul http://www.emc.com/security/rsa-securid/rsa-authentication-agents/pam-7-0.htm anoth option advantag provid os-level os-level authent 3rd option integr radiu app talk authent manger probabl simpl simpler securid sdk directli c case app talk directli authent manag server hope help use someth togeth radiu server seem easiest solut recal right rsa provid radiu server ace/securid distribut easi setup,2009-10-02 12:09:52.457 UTC,95,1509154,anyon recommend implement securid authent linux c++ base application? think follow option apach modul securid use apach front-end pam combin securid radiu heard understand,0.30526315789473685,29,c++ pam securid,securid authent linux c++ applic,4,security|authentication|integrity|rsa,0.5235032439231873
speak tls directli wire instead tls frame encapsul protocol cannot file descriptor backend openssl instead bio backend memori bio memori bio openssl read/writ data from/to file descriptor instead read/writ memori locat detail see directli read/writ handshak data memori bio,2016-07-17 12:27:15.147 UTC,72,38421168,want develop ssl server creat secur connect use openssl c++ receiv client hello messag encapsul anoth protocol packet exampl packet extract client hello packet openssl accept? code,0.18055555555555555,13,c++ openssl ssl,openssl encapsul packet,5,openssl|ssl|security|tls|scripting,0.5194751620292664
,2014-04-03 21:31:04.543 UTC,46,22849412,rpm public key use verifi signatur verifi signatur someth c++ program troubl determin best librari applic alreadi use openssl network commun great reus look crypto++ gpgme want make sure miss someth start pars rpm header reinvent wheel,0.17391304347826086,8,c++ gnupg gpgme openssl rpm,verifi rpm signatur c+,5,gnupg|openssl|signature|public key|crypt,0.5192320942878723
work tcp level work tls level block socket usual return applic data avail signal kind data avail socket i.e non-appl record incomplet ssl frame specif case data session ticket tls 1.3 longer send part tls handshak handshak lower tls version happen block even return data avail applic data tls send within ssl frame happen signal avail data even though part ssl frame avail case block full ssl frame read block ssl renegoti even signal avail data moreov happen signal avail data return case previou consum data includ last ssl frame alreadi read tcp socket word use block socket ssl instead socket made non-block function fail one handl document addit call check data alreadi read tcp socket yet consum,2019-10-03 12:08:26,230,58218797,made server client commun secur tlsv1.3 openssl 3.0.0 channel abl send receiv test server receiv client send applic data period success handshak client signal data avail read try return check network traffic wireshark debug openssl librari find 2 session_ticket sent handshak server client messag fail process curios sent messag server right handshak see client react surprisingli client left block state commun work fine due observ behavior guess try read data meant openssl probabl process state machin call librari call actual applic data avail block thread member function read count byte seen note function work fine without encrypt instead wrong? read data? modifi function,0.14782608695652175,34,c c++ openssl select sockets,ssl_read return success handshak,7,openssl|ssl|security|tls|signing|availability|encrypt,0.5184424519538879
soap secur - rule xml need ssl,2012-09-01 15:19:54.73 UTC,29,12228955,applic written c++ send request data securili php think use soap ask possibilit thank,0.13793103448275862,4,c++ php security soap,secur commun php c,1,security,0.5183869004249573
although tls design fulli backward compat ssl still subject ssl client/serv implement librari i.e openssl gnussl winssl etc implement vari design local secur polici therein subject variou backward compat issu ssl 3.0 client reject ssl 3.0 messag therefor chang ssl popular openssl abl bypass issu commun ssl 3.0 server pleas check local os secur polici ensur ssl 3.0 allow window check via internet set ie optionss,2017-03-24 17:35:29.87 UTC,106,43005807,implement e-mail interceptor use context connect program error understand tls v.1.2 mean support version error frequent mostli e-mail sent intercept without error reason error,0.20754716981132076,22,boost c++ ssl,boost.asio context tls v 1.2 ssl v.3 e-mail client ssl3 alert unexpect messag,6,ssl|tls|signing|openssl|security|bypass,0.5146809220314026
,2017-12-07 12:48:55.863 UTC,70,47695516,use openssl establish secur connect want inspect header enctypt packet access length packet actual decryption.i use dtlsv1_method saw standard descript record accord https://tools.ietf.org/html/rfc4347 exampl packet pictur abl address header cyan access length red case 48 byte handshak packet see header differ length differ posit question sinc find inform around openssl document openssl defin constant describ data handshak record header access hardcod number,0.14285714285714285,10,c++ openssl ssl,ssl packet format - openssl,5,openssl|ssl|security|crypt|scripting,0.5141168832778931
cipher set noth disabl typic weak cipher contrari enabl practic cipher due includ mani weak cipher disabl null cipher least even better recommend found mozilla server configur,2019-09-09 15:32:15,64,57857071,use openssl server develop c openssl call sourc code follow test server ssllabs.com got weak support cipher server tri add follow line initi context noth change! disabl weak cipher server,0.234375,15,c c++ openssl security ssl,ssl_ctx_set_cipher_list affect,4,openssl|ssl|security|cipher,0.5138216018676758
check sourc code skip,2018-03-06 13:41:04.57 UTC,61,49132242,tri creat simpl ftp/ftp client implement c++ use openssl manag work plain ftp use bio api question insecur connect bio object upgrad connect encryption? connect work plain ftp command sent point tls/ssl session negoti function afaik instead reus exist connect creat new connect follow tutori https://www.ibm.com/developerworks/linux/library/l-openssl/index.html,0.18032786885245902,11,c++ ftp ftps openssl ssl,openssl promot insecur bio secur one,6,openssl|ssl|insecure|security|encrypt|tls,0.5125458240509033
one option mount remot directori local directori use sshf filesystem client base ssh file transfer protocol access file local directori work remot file perform issu consid use differ option ssh machin password less authent give command ssh eg :- ssh testuser@test.com tail -f filenam sshpass -p mysshpasswordher ssh username@server.nixcraft.net.in tail -f filenam thank &amp regard alok thaker,2013-09-30 06:55:12.763 UTC,86,19088133,open file remot machin monitor tail new data written end it? specif constraint protocol file access fast conveni solut desir,0.13953488372093023,12,c++ file linux remote-access,monitor file chang remot machin,4,ssh|password|authentication|username,0.5122028589248657
secur data import correct -- cannot safe emb password insid client best bet user password must provid client order access databas databas user level permiss user level permiss option consid remov direct access databas complet instead provid web access deliv json xml exampl simplifi client app allow enforc strict secur rule web app level potenti unsaf reason includ question client direct connect databas produc much higher volum network traffic applic server commun databas server,2012-02-27 12:04:31.813 UTC,102,9464739,ask make connect mysql code client-sid applic desktop applic proper? unsaf disassembl app / snif databas password ? write c,0.09803921568627451,10,c++ database mysql security sql,sql databas c,5,security|unsafe|snif|password|safe,0.5107980966567993
say alreadi librari encrypt decrypt accord requir try googl search try didnt result we`ll help enjoy code transport layer secur tls 1.0 1.1 1.2 pretti standard protocol find quit domain open sourc librari os-level api support protocol howev issu os x instanc leverag transport secur complet differ api window gnu/linux forth,2013-07-23 08:24:37.84 UTC,87,17805001,say c / c++ applic wish make request via http receiv respons choos encrypt data go / out? worri decrypt either end later encrypt side,0.16091954022988506,14,c c++ cryptography encryption network-security,encrypt data sent receiv c++ applic,5,crypt|encrypt|security|transport|tls,0.5086380243301392
libssh sftp window must ssh.lib compil ssh.dll execut program work quit good sampl code client use ssh1 support larg files4gb pause/resume.th client work ssh and/or sftp server cannot copi entir code limit message-length stackoverflow class file openssh good option cross-platform come bsd licens commerci applic without disclos sourc code check libcurl libcurl free easy-to-us client-sid url transfer librari support ftp ftp http http scp sftp tftp telnet dict ldap ldap file libcurl support ssl certif http post http put ftp upload http form base upload proxi cooki user+password authent basic digest ntlm negoti kerberos4 file transfer resum http proxi tunnel more! libcurl highli portabl build work ident numer platform includ solari netbsd freebsd openbsd darwin hpux irix aix tru64 linux unixwar hurd window amiga os/2 beo mac os x ultrix qnx openvm risc os novel netwar dos,2008-12-11 17:50:44.8 UTC,182,360259,anyon recommend decent sftp librari window c++ apps? cross-platform one avail better essenti commerci applic pay someth issu use superb ultim tcp/ip librari support ftp- sftp yeh know confus it! come across chilkat librari look good wonder other peopl use,0.13186813186813187,24,c++ sftp,sftp c++ librari,13,sftp|availability|ssh|openssh|disclose|ldap|ssl|certificate|cookie|password|authentication|kerberos|tunnelling,0.5059593915939331
seem gener self-sign certif fine oper make util confus line 1 ok gener privat key line 2 useless output key input key! try two key see line 3 gener csr line 4 actual self-sign merg togeth one line see let take step back let try understand :- use ssl authent encrypt commun thrift server thrift client assum want protect client rogu server code attempt protect server rogu client seem even import make http analog 1 classic server certif 2 normal username/password user thrift ssl obtain mutual authent issu certif client exampl make self-sign certif easili adapt mini ca manag openssl leav exercis reader gener server privat key gener associ public key self-sign gener client privat key gener associ public key self-sign note ask put fqdn host thrift program run allow custom thrift class hand fqdn known advanc one need inherit overrid method accordingli see good code server side redund remov bit mislead better name say authent client decid want mutual authent ssl preambl server is. either cert trust ca case self-sign cert cert client multipl cert one file exampl put creat ssl preambl client exactli correct client privat key client cert cert peer creat :- try understand jump code clear pictur ssl mutual authent work difficult understand error messag code show test work documentation-wis unfortun thrift close noth ssl see warn mutual authent error imho,2012-06-09 21:35:17.953 UTC,298,10964755,gener ssl cert key etc work see output chrome although warn go virus first snippet server honest sure exactli everi line though good idea client [1] http://permalink.gmane.org/gmane.comp.lib.thrift.user/1651 comment client ssl unverifi certif exception.with line left auth failur except 2 much longer code fragment put snippet better perspect server client thank take time read glare error glad hear bane existens long long,0.1476510067114094,44,c++ openssl ssl thrift,ssl certif authent via thrift ok via browser,13,openssl|ssl|certificate|authentication|virus|signing|private key|encrypt|protect|username|password|public key|trust,0.5051771998405457
well solv problem case flag user protect certificate. dummy. two day realis care method import sertificate. u know differ situat u need import file context. pay attent flag u use u exampl sure ur certif approvals. p.s comment somebodi need good exampl work code import differ certif got problem tri add self sign certif root trust locat prompt secur warn secur warn follow code abl add self sign certif silent root trust locat method pleas tell,2012-07-18 05:16:19.403 UTC,147,11534671,problem need import .pfx certif instal wix 3.5 need accept import without any! user interact even accept need testion build server test maket tri standard wix solut use option quietsil import tri solut c++ defer custom action dll wix chain :certif manag ask acception. flag cryptoapi tri access privat key manag ask acception. solv this? realli need write custom servic acception?! cool,0.12244897959183673,18,c++ certificate wix,c++ wix silent accept .pfx certif,7,certificate|crypt|private key|protect|signing|trust|security,0.5034715533256531
well good statu 407 mean proxi requir authent function determin authent scheme.....and hope helps...i work connect microsoft translat azur marketplac sinc move august old bing translat gonna request send authent key header guess usernam password,2012-07-05 04:25:22.8 UTC,71,11337824,tri code c++ program connect proxi need password usernam authent ip:port:username:pw got http work use http alway get 407 error send proxi credenti http right way? c,0.15492957746478872,11,c++ http https proxy winhttp,send proxi credenti 407,4,credential|password|username|authentication,0.5033589005470276
game ssl eg http game client server encrypt channel commun,2012-05-07 08:45:43.677 UTC,64,10479141,want develop applic written c/c++/c# prevent packet inject specif applic someth anti cheat softwar cheater side scenario open applic game open cheat applic spoof packet sent game inject fiction data transmit packet server goal design applic prevent packet inject specif game idea start anyon give start point?thank,0.140625,9,c# c++ code-injection packet,prevent packet inject,5,inject|spoof|signing|ssl|encrypt,0.5009407997131348
use dh key 512 bit key consid weak handshak fail newer version tls librari better 2048 bit dh key instead even better cipher ecdh detail problem see logjam attack,2016-06-24 20:34:27.433 UTC,83,38021693,program termin c++ client connect use ssl encrypt connect handl socket ssl start ssl-context see ssl-version context-opt conntect server handshak fail serversid error sslv3 alert handshak failur notic strang line client side 140030998197920:error:14082174:ssl routines:ssl3_check_cert_and_algorithm:dh key small:s3_clnt.c:3329 mean? make mistak creat certificate? exactli describ answer question,0.21686746987951808,18,boost c++ openssl ssl ssl-certificate,boost ssl-server fail sslv3-error,7,openssl|ssl|certificate|encrypt|tls|cipher|attack,0.5007953643798828
android self sign certif express handl app see explain https://stackoverflow.com/a/997495/4242450 overal use trust certif need worri ssl handshak encrypt decrypt data piec found https://developer.android.com/training/articles/security-ssl assum web server certif issu well known ca make secur request code simpl,2019-12-07 23:01:15,132,59230993,recent read quit lot ssl articl concern webpag let suppos make internet servic webpag mobil app c++ window app user must account need send server data usernam password etc webpag angular app backend technolog node exampl window android app backend server angular connect rest api instal ssl server web app store front-end back-end data sent http request safe data sent android app window app made mfc case? understood articl well internet browser encod sent data decod receiv one need handl http connect android window applic,0.15151515151515152,20,android c++ node.js rest ssl,ssl requir window android applic,12,ssl|username|password|safe|encode|decode|signing|certificate|trust|encrypt|crypt|security,0.5004806518554688
struggl coupl day mani exampl solut hope help,2013-08-26 15:21:44.647 UTC,72,18447538,"struggl must add respons tsa server cryptsignmessage? use pkcs#7 current messag digest success sign cryptsignmessag crypto api want tsa server timestamp digest realli sure includ say rfc3161 timestamp request send tsa receiv rfc3161 timestamp respons probabl use libcurl incorpor respons sigparams? must extract timestamptoken store unauthent counter signature? someth sigparam advic greatli appreciated.thanks,magda",0.20833333333333334,15,c++ cryptoapi trusted-timestamp,ad respons tsa crypt_sign_message_para cryptsignmessag c++ crypto api,5,crypt|trust|signing|authentication|signature,0.5002431869506836
ad detail @cybran solut instal mitmproxi run find ca certif gener instal root ca window mitmproxi provid instruct launch usual run port 8080 figur interface/ip window settings->network set option manual configur proxi point interface/ip port mitmdump run launch window applic mitmdump termin observ traffic url outfil contain plaintext traffic nearli human-read format,2019-09-14 04:59:14,113,57932596,tri revers engin protocol window applic use commun network commun server use tls encrypt connect intercept applic relev call tls librari secur socket api see plaintext messag full disclosur enrich purpos improv open sourc project tri run applic wine linux amount ld_preload trick use intercept call send https://rafalcieslak.wordpress.com/2013/04/02/dynamic-linker-tricks-using-ld_preload-to-cheat-inject-features-and-investigate-programs/ https://www.kernel.org/doc/html/latest/networking/tls.html work tri intercept call window,0.12389380530973451,14,c++ ssl windows,intercept applic commun encrypt,8,ssl|encrypt|tls|security|disclosure|inject|mitm|certificate,0.5002307295799255
sound troubl worth. consid design e.g proxi connect behalf b use loopback interfac exampl recent kernel patch make possibl give normal fd tls connect see page tls kernel jake edgedecemb 2 2015 cross post anoth question think possibl sinc part initi handshak key exchang key requir ongo commun process b need know key use remot end process tri practic far rememb connect creat socket level initi openssl read/writ ssl_read ssl_write accept socket fd paramet connect ssl side repres ssl_ctx ssl struct theori sound possibl said never tri real world share ssl context across process inde possibl howev ssl-session-context need resid share memori locat access process sinc specif reason unknown want actual handshak done process data i/o process b first step regist call-back ssl_ctx_sess_set_new_cbctx shared_ctx_new_cb ssl_ctx_sess_set_get_cbctx shared_ctx_get_cb ssl_ctx_sess_set_remove_cbctx shared_ctx_remove_cb ensur appropri ssl-session-context alway creat share memori atleast return serial readi address pointer ssl_session deseri ssl_session c struct avail api d2i_ssl_session.. i2d_ssl_session.. work project use approach sampl code https://github.com/varnish/hitch/blob/master/src/shctx.c,2012-09-14 14:09:12.757 UTC,315,12426246,linux server run two process b current client establish connect process pass result socket file descriptor process b allow process b exist fd/socket commun seamlessli client client process b perform tls handshak continu talk result tls connect leav lot detail yes good reason process act intermediari instead connect process b directli look perform tls handshak process transfer establish tls connect process b possible? underli socket file descriptor copi alreadi least theori intern tls state data copi use reconstruct tls connect process b effect take connect openssl expos facil that?i found function seem someth similar openssl session object quit new openssl sure suffici session context bio bunch complicated-sound term involv much serial transfer process b work? done practice? switchov requir 100% transpar client must simpli perform ssl handshak given ip/port continu talk result socket knowledg fact one process accept connect perform tls handshak anoth handl subsequ commun,0.11746031746031746,37,c++ linux openssl posix sockets,openssl accept tls connect transfer anoth process,6,openssl|ssl|tls|scripting|signing|availability,0.498882919549942
usual server need know certif client connect attempts.a server tls client authent trust ca certif tls server accept client valid certif chain correct privat key client certif =root certif certif chain must rootca.pem kind white list still realli need implement function,2020-02-17 11:19:23,127,60261346,develop c++ client/serv applic openssl server whitelist order accept certain client server gener self-sign root certif rootca.pem server certif separ server certif futur describ applic client gener csr sign server root certif rootca.pem client certif sent client place clientcertif folder accept connect approv client work obviou mistak made? first two line ssl_ctx_use_certificate_fil ssl_ctx_use_privatekey_fil comment applic work rootca.pem digitalsignatur keyusag field addit question suppo handshak work disconnect client simplifi remov certif clientcertificatesfolder? check client still approv function openssl,0.2755905511811024,35,c++ openssl,openssl tls server - client certif whitelist,12,openssl|ssl|tls|certificate|whitelist|signing|signature|authentication|trust|validate|private key|white list,0.49816083908081055
known bug libjson http://sourceforge.net/p/libjson/bugs/47/ consid json see http://www.jslint.com/ punch json see error duplic key name see http://jsonlint.com/ punch json see error json reformat remov first key brief look-around indic standard say duplic key name must technic libjson ok api ie atstr oper consist either two websit jslint show error jsonlint kill first node leav node valu 5 suppos consist javascript overrid behaviour libjson.atstr function return first entri rather last workaround jsonnode.findreq look find method return pointer array node determin specifi librari overwrit entri top subsequ one bug per valid json - find method locat obtain iter step match node note best workaround world imagin return node match argument complex structur one node name nest somewher els need suffic howev look anoth librari valid json call critic possibl support admin distinguish command administr request allow scrub request proxi contain areq command administr abl gener request obvious send proxi standard request contain administr command fail updat try use iter admittedli c++ primari languag well vers stl iter aforement code work test illeg need scrub proxi server abus like vulner librari concaten key cannot duplic key look scrub anywher treat json object put anoth layer proxi take json run parser - remov duplic key edit json lib python get first defn appli content upon second definit overwrit first set exploit command sinc python app blindli assum incom request pre-scrub bad idea need scrub proxi layer possibl look use api key admin level request anyth get bypass proxi still need know key sort,2013-10-21 04:25:41.237 UTC,401,19486241,simpl system base send json messag seem secur vulner python server use json modul includ standard librari receiv json object act get simpli return command set volum one chang admin password admin send json server server.pi read command stdin process anoth script read json object network socket pass script user go proxi written c++ use libjson simpli block request requir admin privileg exampl user tri chang admin password proxi reject command code proxy.cpp proxi main script manag socket pipe data proxi output python server restrict command attempt user fail expect reason req key json twice illegal? non admin user abl chang admin password why? tri mike mcmahon workaround tri use workaround seem work tri iter element work except segfault json invalid? use iter wrong? replac work use iter wrong? anoth attempt workaround works! still segfault invalid json input,0.05486284289276808,22,c++ json libjson python security,invalid input caus authent bypass polyglot json messag system,10,security|validate|authentication|bypass|vulnerability|password|scripting|privilege|forge|exploit,0.495649516582489
