answers,creation_date,len,postid,question,ratio,raw,tags,title,uniq,words,probability
sound design issu wrote creat namedpip secur descriptor read permiss question read permiss ? permiss alway tie truste window truste exist vacuum alway defin scope without central user databas activ directori local scope comput two comput distinct non-overlap set truste one machin unrel anoth give access namedpip one comput probabl meant gave truste sam comput access computers! fundament without primari domain control function share author two window pc trust secur author,2017-03-27 21:36:56.007 UTC,195,43056895,c/c++ window servic implement deploy two differ server use namedpip commun follow least privileg principl assign servic account nt authority/networkservic creat namedpip secur descriptor read permiss a;oici;gr;;;n block anonym access block built-in guest grant right log user administr group servic give access deni 0x5 error thing tri tri give permiss networkservic account know bad see whether work not! access deni allow read permiss anonym user read networkservic account present anonym credenti comput network access deni servic work consol test applic anoth servic secur critic want server abl commun anyon tell whether creat specif account servic servers? server domain sure creat network wide account even possibl good window administr stuff! correct direct take servic commun,0.10256410256410256,20,c++ named-pipes security service winapi,access secur window servic namedpip,7,security|privilege|signing|authorise|scripting|credential|trust,0.5000528693199158
call createfil open client end name pipe pass paramet allow server identifi user determin client privileg prevent server imperson client secur context instead want prevent server identifi user note server still success call impersonatenamedpipecli attempt make imperson token restrict specifi imperson level exampl server attempt open file imperson client identif anonym level oper fail inform see imperson level page msdn note window xp servic pack 2 server cannot imperson client unless hold seimpersonateprivileg privileg see impersonatenamedpipecli msdn default configur system servic administr privileg effect mitig mani though risk describ articl link,2015-07-19 21:58:21.177 UTC,155,31506364,name pipe client connect server write data server call imperson client server need read data call see link lead privileg escal secur vulner possibl prevent/disable/deni imperson client connect name pipe allow server impersonate? note 1 know client need write name pipe first case client need write first need prevent secur flaw note 2 solut appli window xp appreci,0.06451612903225806,10,c++ named-pipes security windows,prevent impersonatenamedpipecli,4,security|privilege|privilege escalation|vulnerability,0.4942237138748169
stand safe case stand secur enhanc paramet check valid attempt open file pass null pointer filenam everyth like fall piec problem keep mind bound check interfac option part iso standard detail annex k c11 anyway implement requir provid honest mani so-cal unsaf function perfectli safe know coder interest note trap null pointer invalid pointer henc secur enhanc rather safe - still caus damag pass invalid non-nul pointer safe function forc provid destin buffer size safe long pass right size pass someth big bet runtime-constraint none streamptr filenam mode shall null pointer runtime-constraint violat fopen_ attempt open file furthermor streamptr null pointer fopen_ set *streamptr null pointer contrast state filenam mode must point string specifi happen provid null pointer implement like crash null pointer derefer,2013-10-16 05:49:46.51 UTC,176,19396116,work legaci code platform compil code give follow warn error c4996 function variabl unsaf consid use instead disabl deprec _crt_secure_no_warn see onlin help detail give samiliar warn understand safe sprintf buffer overflow fopen_ safe chanc buffer overflow accept buffer anyon provid case unsaf safe,0.125,22,c++ crt msvcrt tr24731 windows,fopen_ safe fopen,7,safe|unsafe|security|buffer overflow|validate|violate|null pointer dereference,0.4932885766029358
pleas check c++ - file permiss cross platform ? take look window access control,2010-03-08 02:22:35.443 UTC,57,2398946,program c++ mfc window best practic file attributesuch read secur attributesuch read deni write deni window xp vista win7? best practic modifi file attribuut secur attribute? mani thanks!,0.08771929824561403,5,c++ file-attributes security windows,best pratic file attributesuch read secur attributesuch read deni write deni,2,security|access control,0.4931565821170807
none,2020-01-27 22:43:00,22,59939953,function know type paramet correspond to.i see explan openssl document ps know purpo function actual serv,0.13636363636363635,3,c++ openssl cryptography,paramet function,2,openssl|crypt,0.49080976843833923
virtualprotect requir privileg,2016-08-13 08:00:14.22 UTC,31,38930590,virtualprotect work fine xp win7 without privileg dev keep say function need privileg ? altern virtual protect ? thank,0.2903225806451613,9,c++ security winapi windows,virtualprotect funtion need admin privileg,3,security|protect|privilege,0.49076253175735474
make variabl condit pass run whole login process loop,2016-05-26 16:33:43.723 UTC,50,37466494,made app solv comput matric want authent user order grant access program start show done alreadi code look want enter wrong usernam wrong password program show messag wrote let introduc anoth usernam password introduc correctli program start,0.16,8,c++ passwords,password program,4,password|authentication|username|login,0.4903427064418793
1 creat bio object use bio_new_socket assign bio object ssl object use ssl_set_bio? man page ssl_set_fd say automat creat bio object seem impli ssl_set_bio sort useless function never realli call default bio object suffici need manual creat instal bio object ssl_set_bio call case create/us bio object differ default one ssl_set_bio creat behalf 2 let us say ssl_set_fd assign connect tcp file descriptor block let us say later chang file descriptor non-block use fcntl break ssl object underli bio object anyway? yes believ break call pattern non-block openssl differ use block openssl believ switch back forth one mode fly said tri wrong think safe side consist choos up-front whether want block non-block i/o stick durat connect particular quot man page bio henc ssl engin inherit behaviour fd . suggest ssl setup call examin state fd privat variabl within bio ssl object base blocking/non-block state fd go behind openssl back chang behavior fd openssl routin expect like wrong thing work correctli,2017-01-30 20:58:12.01 UTC,247,41945296,use openssl 1.0.0-fip linux issu return -1 return put file descriptor structur 10 second time fire wireshark see client hello go see come back client never wake time question creat bio object use assign bio object ssl object use ? man page say automat creat bio object seem impli sort useless function never realli call let us say assign connect tcp file descriptor block let us say later chang file descriptor non-block use break ssl object underli bio object anyway,0.1214574898785425,30,c++ linux openssl sockets,non-block i/o openssl bio,5,openssl|ssl|scripting|signing|safe,0.49018988013267517
window secur model base around user group given permiss thing access resourc individu applications/process gener secur token identifi inform store inherit exist token,2018-11-19 14:20:00.15 UTC,58,53376597,applic privat key store use window cng function ensur applic commun messag applic need allow privat key store cng load applic sign cng function behaviour,0.13793103448275862,8,c++ cng security winapi,load privat key compani sign applic,3,security|private key|signing,0.4899384081363678
program block insid signal handler call signal handler interrupt call seem reintrant signal handler call specif function scroll https://pubs.opengroup.org/onlinepubs/9699919799/functions/v2_chap02.html#tag_15_04_03 within signal handler short simpl thread format log exampl via pipe fed signal handler necessari inform format log function list within link notic appear call stack twice? two core problem call signal handler allow look wrong thread stack thread got stuck deadlock caus thread interrupt get stuck deadlock victim deadlock twice! perpetr anoth thread go log signal handler need tight control code run signal handler need pass heavi lift anoth thread safe call non-reentr function,2019-12-18 07:27:20,162,59387283,seen mani question go deadlock call stack differ code call case log class tri print log log make thread go deadlock see call stack sj_init daemon monitor live statu daemon system daemon dieswhich close connect sj_init tri restart daemon tri print log call intern call edit threadsaf tri lead thread go deadlock acc descript threadsaf function wrong,0.12345679012345678,20,c c++ deadlock,localtim function invok ___lll_lock_wait_priv make thread go deadlock,5,deadlock|threadsafe|scripting|signing|safe,0.48821550607681274
person know secret somehow danger tell other expos class break someth class class realli need know howev peopl need commun fulfil need talk explain thought understood well need class commun class teacher correct encapsul call secur encapsul actual reason creat better maintain code properti privat encapsul easi writer code maintain program simpli chang method control environ encapsul let user given object control manner object encapsul exist client code member class want member function limit specif behavior hide complex hide complex irrelev user sometim properti method intern user know make simpl user object exampl illustr happen encapsul suppos class call member call public someon want modifi say base input check see input neg huge amount everi time unless make function member function instead provid access age client code problem anymor sinc setter field take care respons class make sure field valid affect user applic teacher tri make safe mistak keep member variabl privat possibl protect access chang accident place code make clear user code variabl function intend use outsid class thu clearli defin api class,2018-02-02 11:32:30.553 UTC,231,48581808,ask teacher signific make class member privat member public said data member usual made privat secur reason said object access privat thing class that secur question is:when develop softwar distribut execut file user user abl edit code type secur teacher talk about? creat entir code someon edit it? need think secur,0.047619047619047616,11,c++ class security,role privat member,6,security|signing|danger|validate|safe|protect,0.48520398139953613
two interpret question go answer think import privat namespac secur descriptors? one everyth window secur descriptor well everyth kernel object make except privat namespac like great deal troubl serv use purpos edg case secur descriptor fact use boundari descriptor allow deni entri instanc scenario involv imperson use secur descriptor distinct boundari descriptor specul microsoft think forward compat secur descriptor necessari featur wish add futur defense-in-depth secur descriptor one day prevent limit exploit someon discov bug code implement boundari descriptor sampl code specif acl rather leav empty? defense-in-depth actual know exploit privat namespac inappropri permiss know found document exampl undocu function secur flaw allow fake past boundari descriptor chang strongli recommend alway ensur privat namespac object given acl appropri purpos,2015-11-02 08:30:15.82 UTC,213,33473473,window 7 read window via c\c++ book try understand work secur set boundari descriptor privat namespac core object boundari descriptor get name importantli get sid privileg user group associ window ensur applic run context user part privileg group abl creat namespac boundari therebi access kernel object creat within boundari prefix privat namespac name simpl code sampl creat core object privat namespac book boundari descriptor sid user cross boundari member descriptor sid privat namespac secur set security_attributes. core object mutex code sampl same. secur set boundari descriptor enough,0.1596244131455399,34,c++ winapi,secur set boundari descriptor enough,5,security|scripting|privilege|defense|exploit,0.4840962290763855
typic environ variabl launch program see exampl tsock note though program disabl due secur reason snoop password etc e.g gnupg prevent work want inject run program much difficult done e.g attach gdb call dlopen unreli know state program attach,2012-02-04 12:56:38.51 UTC,67,9141047,ire solut avail inject process c/c++ dll start entrypoint need hook process socket send function past code avail linux? thank,0.13432835820895522,9,c c++ inject linux,linux inject c/c++ dll,5,inject|availability|security|password|gnupg,0.4800851345062256
,2015-02-07 01:44:37.697 UTC,54,28377630,write c++ code linux resourc wrap raii object softwar throw try/catch block anywher happen? mainli ask term secur interest resourc lost bad especi caus secur issu broad purpos want give specif exampl code gener cover issu even one singl case bad practic fix code,0.07407407407407407,4,c++ coverity security,cover complain uncaught except secur issu link,1,security,0.47848501801490784
instead namespac class? live,2014-04-11 17:12:48.967 UTC,43,23018702,c++11 assign enum int without cast regular c++11 correct type safe accident assign int? hope bundl helper function namespac enum case alreadi namespac protect believ typesaf without overli verbos i.e,0.13953488372093023,6,c++ c++11 enums,c++11 regular enum namespac type safeti,4,safe|signing|protect|typesafe,0.47557201981544495
want peopl hash map pointer abl keep use without notifi hash map class finish store share pointer hash map easiest time actual object delet time last user object finish hash map free eras share pointer object time store pass around share pointer object method check mani pointer use moment concurrent_hash_map tbb librari protect concurr access lifetim element use accessor kind smart pointer lock,2013-04-25 11:12:41.567 UTC,111,16213221,hash map string key pointer thread-saf class object class contain mutex synchron variou method addit everi want discard valu use time want abl safe delet valu pointer remov hash map make sure one use valu best achiev gener c+,0.12612612612612611,14,c++ concurrency concurrenthashmap thread-safety,hash map concurr valu c,4,hash|thread-safe|safe|protect,0.47522151470184326
want control login process replac built-in login use gina dll write probabl mean work find right argument api call look full custom solut valid credenti use api establish connect share connect \\yourdc\ipc$ mayb someth els verifi credenti forget free connect,2009-10-08 09:01:13.683 UTC,110,1536566,tri lock comput gener login account window xp permiss softwar launch via launcher run privileg user allow access file system oper login softwar hope authent credenti use win32 function problem see though want softwar oper deni logon local group polici set prevent logonus function work understand work around pass instead realli want creat problem instead wonder anyth c# function c++? btw compil vs2003 relev,0.11818181818181818,13,c++ security windows-xp,validateus instead logonus,7,security|validate|login|privilege|authentication|credential|forge,0.47329258918762207
think need non-trivi method creat order good back instanc fill appropri think polici stuff avail pass initi setup instanc second paramet profit? refer icorruntimehost::createdomainsetup appdomainsetup definit icorruntimehost::createdomainex,2011-02-02 16:33:38.347 UTC,125,4877075,need host .net runtim unmanag process code work load runtim via com load assembl appdomain execut code fine howev run problem applic host network share chang applic polici order execut option permiss level runtim main appdomain unrestrict somebodi provid exampl appdomain polici level? quit figur instanti requir class un-manag code creat policylevel relat object polici basic know includes/namespac refer need work c++ code code point pick sampl code comment appear need figur lib/includ refer need make type refer permissionset policylevel work idea much appreci,0.024,3,c# c++ clr-hosting security-policy,creat host clr appdomain full trust permiss includ network right,3,security|trust|availability,0.472843736410141
user administr privileg program creat account purpos program creat data file acl file account creat one access file whenev program need read/writ file need temporarili login use special account problem keep login credenti account secret anoth problem entir cryptprotectdata indirectli use user credenti encrypt data window well general-purpos comput platform possibl encrypt data per-appl basi caus comput belong user user master applic want data access user applic run user account need move data comput store remot system control user access data first user administr privileg definit keep second even implement part softwar ring 0 higher privileg user make harder access process memori execut encrypt data decrypt serv user possibl employ obfusc techniqu softwar develop crack usual come prevent debug prevent patch advic http://www.woodmann.com/crackz/tutorials/protect.htm,2011-03-08 11:50:57.237 UTC,159,5232067,window possibl protect data within singl program? look cryptprotectdata whi user basi someth simular program basi program multipl user requir access data data sentit dont want user read,0.14465408805031446,23,c++ copy-protection windows,protect data within singl program,9,protect|crypt|privilege|login|credential|encrypt|user account|obfuscate|crack,0.4725878834724426
error 5 usual mean error_access_deni win32 error happen access downlevel api queri administr right object access acl deni access process token program run simpl word try run app elev work insuffici access right run without elev,2011-06-02 17:24:25.94 UTC,132,6217913,symptom system.directoryservices.accountmanag stack trace exactli tri retriev author group error 5 occur except error 110 doc explain error_open_fail system cannot open devic file specifi situat function work one day stop work next day within asp.net v4 applic use ad servic account creat order establish connect ad servic account admin privileg specif ou directori narrow except call made authzinitializecontextfromsid nativ function insid system.directoryservices.accountmanagement.authzset constructor clear fail sinc user.getgroup work per answer given link put research hold anyon els thought occur,0.03787878787878788,5,active-directory asp.net c++ security winapi,error 110 per authzinitializecontextfromsid signify? tri retriev author group error 110 occur,4,security|signing|authorise|privilege,0.4711082875728607
want check variabl chang need put checksum time control write variabl checksum need recalcul period calcul checksum member variabl compar store checksum checksum addit xor crc md5 sha-1 name anoth option maintain shadow mirror copi control write function copi valu shadow write oper recommend chang access privileg member see blow function modifi properti function,2014-06-12 18:20:17.027 UTC,88,24191323,simpl class applic creat object class tri class object method want kind notif mechan place mistak one tri modifi object applic get notifi make decis implement mechan contraint datamemb public,0.125,11,c++,notif object modif,5,checksum|crc|md5|sha|privilege,0.46873724460601807
commun sspi servic valid user credenti acquir token without requir special privileg requir lot obscur code see http://support.microsoft.com/kb/180548 exampl function token acquir convent logon32_logon_batch document logon type intend batch server process execut behalf user without direct intervent type higher perform server process mani plaintext authent attempt time mail web server emphasi mine system administr still need reconfigur server grant batch logon access user question grant user access window function e.g abil remot desktop connect network share log interact somehow gain access consol problem surpris find type fail user right access comput network grant everyon local comput follow workaround first try type fail error call type logon provid,2015-02-26 00:26:19.3 UTC,221,28732369,develop applic intern user account system abl credenti activ directori and/or window account end store user sid field applic user tabl login mechan function prompt user domain login password call logonuserlogon domain password logon_typ logon_provid &amp;htoken success user sid htoken close htoken search applic databas user given sid found consid log account problem come use logon32_logon_network logon_typ run secur configur access comput network deni mean network logon type prohibit question logon type use situation? interactive? actual use logon token anyth extract user sid applic intern group permiss window group permiss perspect window domain control log quickli log look complet wrong use login method entirely? thank,0.07239819004524888,16,active-directory authentication c++ security windows,use logonus valid credenti,8,authentication|security|validate|credential|user account|login|password|privilege,0.4633871018886566
use qthread problem qt manag situat automat possibl problem aris use boost thread howev simpl solut make sure connect signal slot use post event widget thread event loop execut slot thread use qthread automat object live differ thread note slot execut asynchron case need synchron execut slot i.e slot must finish code emit signal continu depend connect connect direct emit thread use deliv signal connect slot safe? depend slot particular slot cannot handl connect queu signal store receiv object associ qthread thread event loop event loop deliv store signal receiv question describ behavior queu connect valid possibl qt event loop thread safe deliv signal call slot properli protect sinc one qthread per receiv mean queu signal deliv sequenti concis call signal emit signal qt intern handl fire slot signal connect emit signal fire slot thread safe depend connect type read inform think thread creat boost problem - signal/slot mechan reli infrastructur qthread qobject better simpler qthread rather boost thread,2013-08-28 00:17:13.11 UTC,230,18477448,safe call widget signal function multipl thread simultaneously? qt kind intern mutex provid secur data structur multipl thread call widget signal simultaneously? understand safe n simultan call signal function lead n sequenti call connect signal correct? p.s.the thread call signal function creat boost think import question cannot anoth thread thread relat gui serv mani part program,0.12173913043478261,28,boost-thread c++ multithreading qt signals-slots,safe call signal function widget class qt multipl thread c+,5,signing|safe|security|validate|protect,0.46230173110961914
similar safe address-of class saw class intrusive_ptr refer actual object class post actual affect client intrusive_ptr look code buggi hold refer client intrusive_ptr separ intrusive_ptr object edit forgot answer actual question fix destructor becom clearer set client intrusive_ptr hold pointer call oper t** oper void ** pass getter method e.g queryinterfac,2013-01-20 12:55:54.367 UTC,118,14424764,read articl use boost::intrusive_ptr manag com object author show wrapper class take care adjust smart pointer usual com semant class understand destructor discard current m_ref object lead call cours assign new intrusive_ptr construct m_ptr member understand need destructor sinc wrapper class hold copi intrusive_ptr refer calle chang point object chang lost destructor left bug miss someth,0.11864406779661017,14,boost c++ com,author make new instanc boost::intrusive_ptr destructor wrapper class,5,authorise|intrusion|signing|safe|forge,0.45945075154304504
defin deleg method class regist constructor system::net::servicepointmanager::servercertificatevalidationcallback know probabl answer look write c# method handl call c++ code,2011-03-08 02:35:38.663 UTC,56,5227686,use vc 2008 use .net code httpwebrequest client made never connect server use untrust certif craft cert untrust error trustfailur c# convert c++ syntax? thank much,0.19642857142857142,11,.net c++ ssl,accept invalid certif ssl connect automat use .net c+,5,ssl|validate|certificate|trust|delegation,0.4585452377796173
tri wmi class think tri list user current log machin want enumer user log interact i.e desktop physic consol rdp connect need distinguish interact log log called.with spawn process session interact user start batch process lsa return user check session state need believ codeproject articl use workaround enumer run process check authenticationid tokenstatist process token list luid lsaenumeratelogonsess give allow filter stale luid,2010-02-05 03:54:29.353 UTC,113,2204941,tri list user current log machin window 7 call lsaenumeratelogonsess wtsquerysessioninform wtsconnectst xp lsa session 0 ts session field unless remot desktop session alway wtsconnectst wtsactiv end list peopl log machin alreadi wtsquerysessioninform fail session remot desktop session,0.02654867256637168,3,c++ local-security-authority rdp winapi windows,determin whether lsa session activ window xp,3,security|authorise|authentication,0.457144170999527
enumer process regardless whether user physic consol log via remot session certain issu 1 enumer x86 x64 process servic process use document window api x86 servic enumer x86 process x64 servic enumer x64 process circumv x86 servic launch x64 helper process vice versa rest enumer task 2 process alway present log user across differ window version e.g vista window 10 explorer.ex howev process x64 x64 os platform x32 x32 os platform presenc mean user activ log better enumer session find activ interact session session connect user name session code much includ imperson user run process user window servic interest user name pleas look second instanc wtsquerysessioninform function call want know log onto physic consol call termin servic aka fast user switch aka remot desktop session id current activ call usernam user interest log via remot desktop approach work need enumer run process use enumprocess see answer usernam process https://stackoverflow.com/a/2686150/203244 enumer desktop find default desktop user sid desktop.mayb try find correct access right tri code interact process,2013-09-25 06:17:37.02 UTC,191,18997558,use getusernam method usernam return system system process.how activ usernam system process? code,0.05235602094240838,10,acl c++ security user-accounts windows,activ user name system process use c+,4,security|user-account|user name|username,0.45483916997909546
,2016-03-24 17:17:46.547 UTC,48,36206199,look thread safe implement hash/unord map allow simultan insert/delet awar concurrent_hash_map tbb slow compar counterpart wrap std map lock option look implement design thread safe speed criteria understand fast non thread safe implement slow concurrent_hash_map thank advanc input,0.25,12,c++ collections hashmap stl thread-safety,c++ thread safe hash map,4,hash|thread-safe|safe|signing,0.4486788809299469
store fingerprint event.thi event call execut try verifi fingerprint event event call finger put scanner add event handler oncaptur event verifi fingerprint event call finger put scanner need add refer zkfpengxcontrol appear com type librari zkfpengx class whatev requir write method fp_onimagereceiv handl event exampl write method imgdata array bytes.y method zkfpengx achiev goal rememb close engin form close,2017-03-18 16:01:59.687 UTC,94,42876583,develop project c# want login/authent user use fingerprint bought zk4500 fingerprint scanner got sdk http://www.zkteco.com/product/zk4500_238.html sdk c++ integr sdk c# project perform desir function,0.11702127659574468,11,biometrics c# c++ fingerprint sdk,zk4500 fingerprint scanner sdk c# project,5,biometric|fingerprint|login|authentication|integrity,0.44824284315109253
need thread lock openssl 1.1.0 later openssl faq say openssl thread-safe? yes limit exampl ssl connect cannot use concurr multipl thread true openssl object version 1.1.0 later noth need earlier version 1.1.0 necessari applic thread callback function applic must call crypto_set_locking_callback3 one crypto_threadid_set. api see openssl thread manpag detail note multi-thread instal file sourc distribut long share ssl object across multipl thread fine thought sampl code need make call arcan startup shutdown code openssl 1.0.2 none necessari openssl 1.1.0 - start shutdown automat thing need call function certain circumst probabl see https://www.openssl.org/docs/man1.1.1/man3/openssl_thread_stop.html need noth openssl 1.1.0 requir 1.0.2 consid use instead abort handshak peer certif cannot verifi,2019-10-03 17:26:37,197,58224138,question concern openssl 1.1.0+ code exampl impli requir anyth fine lazi separ variabl four function last one pseudo function run begin program end run run end everi thread includ main thread function small exampl ssl socket function run multipl thread howev local variabl never share outsid scope function thread current use openssl thread safe? need crypto locks? document clear enough need crypto lock pleas provid small exampl it? use link refer guid write properli uniniti openssl https://curl.haxx.se/libcurl/c/threadsafe.html https://www.openssl.org/docs/man1.1.0/man3/crypto_thread_run_once.html#descript,0.17766497461928935,35,c++ multithreading openssl thread-safety,need crypto lock function thread safeti openssl 1.1.0,8,openssl|ssl|thread-safe|safe|crypt|threadsafe|scripting|certificate,0.4466158151626587
,2015-11-24 11:20:48.26 UTC,64,33892282,desktop applic need make user authent oauth2.0 look facebook exampl realli correspond understand well fact creat o2 instanc understand authent user user name password function that?in facebook exampl arglist paramet given applic user name password tweeter exampl find equival o2 think thing post function osrequestor class link osrequestor instanc o2 instance? need send user name password authent o2,0.21875,14,authentication c++ oauth-2.0,oauth2.0 authent c,4,authentication|oauth|user name|password,0.44587773084640503
yes thread-saf follow guarante appli first exampl concurr execut function initi static variabl exactli sinc static pointer must initi exactli initi defin call constructor invok call exactli assum constructor object anyth unsaf whole thing safe thank matthieu point one except initi throw attempt next pend futur invoc function still thread-saf though second attempt begin first one fail said worrisom see code seem like result memori leak flag autom tool valgrind better avoid somehow even class static member better easier clean static special method invok program end,2014-07-24 12:16:38.183 UTC,134,24933452,c++11 follow thread-saf thread-saf not? mention comment @nawaz possibil myobject constructor thread-saf let divid question part 1 ctor thread-saf access share state thread-safe? word thread-safe? 2 ctor thread-saf object creat call differ thread constructor never use anywher els thread-saf,0.1417910447761194,19,c++ c++11 static-initialization thread-safety,static pointer object initi thread-safeti,4,thread-safe|safe|unsafe|leak,0.44308599829673767
directli reliabl via window api seem next imposs plu window much work behind scene make network access work plu imperson side thing work singl thread call api but. run whole program differ user. run servic edit registri main program run variou servic differ secur token ipc/socket commun process main applic ie whole bunch restart reconfigur process helper process run differ user main app abus realiz hack seem viabl open command line map drive use plaintext usernam password disconnect drive http://technet.microsoft.com/en-us/library/cc756153ws.10.aspx theori goe pass credenti structur acquirecredentialshandl function creat handl use initializesecuritycontext never tri foreign domain though know work want access network resourc outsid forest wnetaddconnection2/3 mention standard rpc api rpc_ c__ authn__ gss__ negoti explicit credenti structur normal imperson someth happen server side server side abl imperson connect account connect key imperson make sens imperson account server access local sam/domain/forest directori client server differ forest clearli agre sid account imperson token except case well-known sid administr serv mainli confus kind thing seem necessari check dacl etc perhap want call logonuserex logon32__ logon__ new__ credenti flag succeed even differ forest - actual authent credenti give give token username/password specifi duplicatetoken turn imperson token setthreadtoken replac token thread imho realli imperson use credenti outright allow access network resourc transpar arbitrari username/password suppli edit oh yeah awar protect man-in-the-middl type connect client especi cannot strongli authent server short heroic ipsec theori trust anyth server tell,2009-07-20 19:48:07.693 UTC,411,1155553,altern logonus imperson given account order access network resources? look method imperson let connect machin foreign domain workgroup machin matter initi data machin name usernam domain\usernam cleartext password know establish connect use wnetaddconnect \\machinename\ipc$ network function run context account howev win2008 ad anoth twist function still account thread run awar imperson token use sspi anyon experi token good access share scm remot registri stuff? wnetaddconnect using? edit clarifi reason cannot logonus need imperson user non-trust domain workgroup edit2 anoth clarif item tri implement similar psexec e.g program modifi host activ directori configur e.g creat temporari local user etc moreov assumpt cannot made run dc assumpt made softwar pre-instal remot host condit given window file share enabl target account/password known work target target machin local domain foreign domain domain edit3 realli love hear sspi initializesecuritycontext / acquirecredentialshandl option anybodi work api extensively? possibl token return imperson thread access network share copi file etc? someon post work code snippet? edit4 thank marsh ray problem got resolv anyon look see proof-of-concept code,0.0681265206812652,28,c++ impersonation security sspi winapi,altern logonus network imperson c,9,security|username|password|trust|credential|hack|authentication|protect|ipsec,0.44242891669273376
uac clone sourc work xp call surun contain featur automat elev specif app blog doc german http://kay-bruns.de/wp/software/surun german doc contain lot detail inform http://kay-bruns.de/download/surun1209.pdf sourceforg page http://sourceforge.net/projects/surun/ c++ process launch window use createprocess createprocess perform 3 check see applic requir elev applic ask run elev heurist think app instal e.g name disabl group polici appcompat say shit applic need elev createprocess decid process need launch administr privileg user current administr privileg fail return error 740 shellexecut know handl new error code shellexecut higher level wrapper around createprocess know handl new error code createprocess shellexecut function call appinfo applic inform servic appinfo servic launch uac prompt perform elev user administr admin privileg deni prompt author user standard user prompt credenti appinfo launch new process shellexecut return sourc channel 9 uac - 3/5/2007 seem like point view system secur desktop perfectli normal desktop suitabl acl note createdesktop allow specifi secur descriptor new desktop far know secur desktop special behaviour see reason suppos addit api document involv seen case user read nice flow chart uac architectur here.. http://msdn.microsoft.com/en-us/library/bb756945.aspx uac far know inform uac work specif applic manifest embed exe dll link phase sinc .net chang even non-.net applic requir manifest tell window .net everyth built newer version visual studio least one built wide rang uac option manifest section linker option includ one allow disabl,2011-10-18 13:45:57.563 UTC,297,7808237,window display uac prompt secur desktop certain security-rel oper need perform obvious api somewher creat secur desktop creat window idea find mechan involv guess revers engin uac mechan good level revers engin pretti sure legal ramif involved.. anyway know api creat new desktop current session mention secur desktop document find curios know whole secur desktop / uac prompt creation work disclaim pure theoret look deploy code,0.05723905723905724,17,c++ security uac winapi windows,uac prompt elev - work,6,security|forge|privilege|authorise|credential|scripting,0.4422298073768616
get back error file descriptor handl look document see return failur otherwis return valu file descriptor,2014-01-30 00:20:58.39 UTC,63,21445516,handl possibl convert hpipe file descriptor int? need implement c++ code work tls use openssl work charm tcp socket realli need namedpip openssl function ssl_set_fdssl *ssl int fd accept filedescriptor int handl note tri function work return 3,0.19047619047619047,12,c++ handle named-pipes openssl windows,convert handl file descriptor,4,openssl|ssl|scripting|tls,0.44156399369239807
signals-slot implement exactli c++ implement twist defer pattern accomplish similar goal cross-thread signal-slot mechan someon come along post better solut worth look http://sourceforge.net/projects/deferred/ combin boost::bind boost asio creat cross-thread call thread 2 go loop execut bound function think call boost::signals2 call loop keep care cross-thread-sign make sure destin object still exist call garantue drop connect target destructor base class destructor see signals-track class boost::signals2 oo much long stack trace compil time blog post,2010-05-03 12:24:29.713 UTC,119,2757937,seem implement provid safe cross-thread signal signal class call slot qt mayb wrong? cannot qt project provid safe slot call differ thread use boost::signals2 example? mutex insid slot way? think signals2 protect themself done insid slot thank,0.15126050420168066,18,boost c++ signals signals-slots,safe cross thread signals/slot c,4,signing|safe|protect|forge,0.44152092933654785
found it! forgot secur devic itselfe!what bad thing find earlier! :- section mount servic thank spent time help me! . hell work win7 ?,2012-10-02 14:54:14.773 UTC,208,12692755,"creat special file system special secur applic creat repars point use empti directori behind repars point filter driver handel commun ntf usermod program encryption/decrypt control work mixtur fuse truecrypt ramdisc,.. whole thing nativ c/c++ work fine unter win7 x64 nice task make work windwo xp x64 profession whole applic run admin right work fine switch user account access mount directori mounter special file system let name sfs system servic app run user account com relev mount oper successful switch admin account mount oper access directori part applic work fine thing manag access directori gave everyon user group specif user permiss driver librarylink driver sfs mounter special file system lot registri gave permiss mount dir rigth owner,.. noth work debug outprint show request directori file insid never come sfs seem io-manag never send somet addr problem manag debug outprint os boot local debug mode debugview.ex sysintern that anoth stori miss? differ secur system xp win7? basic restrict xp know? pleas ask need snippet code advis idea welcom",0.052884615384615384,11,c++ filter-driver ntfs security windows,access repars point directori mount filter driver user account window xp x64 prof,5,security|user account|encrypt|crypt|forge,0.44073373079299927
"receiv answer pick mutex lock code test timewhen privatekey object simultan multi thread initi mutli encryptor assert intger.cpp cryptopp lib sourc file line 2910 test 10 time ,and go assert put mutex lock assert gone relea mood 0xc000005 access deni ntdll.dll heapfr fucntion call wrong argument",2020-03-04 19:56:14,109,60533776,"suppo global initi object ,and 10 thread run make encryptor object assign key mykey object assign take mykey refer need mutex make sure one thread mykey time multi thread assign enryptor key object simultan without problem yes guarant plea note thread assign mykey simultan none modifi itmi code know cryptopp assign",0.11926605504587157,13,c++ multithreading encryption cryptography crypto++,crypto++ [private]key object simultan [in multi thread,3,encrypt|crypt|signing,0.43970730900764465
